school,sex,age,address,famsize,Pstatus,Medu,Fedu,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,subject,avg_prev_grades,absence_rate,Mjob_at_home,Mjob_health,Mjob_other,Mjob_services,Mjob_teacher,Fjob_at_home,Fjob_health,Fjob_other,Fjob_services,Fjob_teacher,reason_course,reason_home,reason_other,reason_reputation,guardian_father,guardian_mother,guardian_other
1,0,15,1,1,0,4,3,1,2,0,1,1,1,1,1,1,1,1,5,2,2,1,1,5,4,10,11,0,10.5,0.05333333333333334,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
1,1,15,1,1,1,4,4,1,1,0,0,1,0,0,0,1,1,1,5,4,3,2,4,5,8,10,11,0,10.5,0.10666666666666667,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
0,0,17,1,0,0,1,0,2,2,0,0,0,0,0,1,1,1,1,4,4,5,1,1,4,1,11,9,0,10.0,0.013333333333333334,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False
1,0,16,1,0,1,2,2,1,2,0,0,0,0,0,1,1,1,1,5,4,4,1,1,5,0,12,11,0,11.5,0.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,0,15,0,1,1,1,1,2,1,1,0,1,0,0,1,1,1,1,4,4,3,1,2,2,4,6,7,0,6.5,0.05333333333333334,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False
1,0,17,1,0,1,2,2,1,2,0,0,1,0,0,0,1,1,0,5,4,5,1,2,5,4,10,9,1,9.5,0.05333333333333334,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
1,0,16,1,0,1,4,3,1,3,0,1,1,1,0,1,1,1,0,5,3,5,1,1,3,0,7,9,1,8.0,0.0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False
0,0,17,0,0,1,0,0,2,1,0,0,1,0,0,1,1,1,0,4,4,3,1,1,5,0,10,11,0,10.5,0.0,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
1,1,16,1,0,1,0,2,1,1,0,0,0,0,0,0,1,1,0,4,3,2,2,4,5,0,11,12,0,11.5,0.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False
1,1,17,1,0,1,3,2,2,1,3,0,1,0,1,0,0,0,0,4,5,2,1,1,2,10,8,7,0,7.5,0.13333333333333333,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False
1,0,18,1,0,1,2,2,1,3,0,0,1,1,1,1,1,1,1,4,3,3,1,1,3,0,9,10,1,9.5,0.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,1,18,1,0,1,2,2,1,2,1,0,0,0,0,1,0,1,0,5,5,4,3,5,2,0,7,7,1,7.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False
1,0,16,1,1,1,1,2,1,2,0,1,0,0,1,1,1,1,0,4,4,3,1,1,1,0,13,13,0,13.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False
1,1,15,0,0,1,4,4,4,4,0,0,1,0,1,1,1,1,1,1,3,5,3,5,1,8,12,10,0,11.0,0.10666666666666667,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False
1,0,15,1,0,0,3,3,1,4,0,1,0,0,0,1,1,0,0,4,3,3,1,1,4,10,10,11,1,10.5,0.13333333333333333,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False
0,1,16,1,1,1,4,3,1,1,0,0,0,0,1,1,1,1,0,4,2,5,1,5,5,8,14,12,0,13.0,0.10666666666666667,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
1,0,17,1,0,0,2,2,1,2,1,0,1,0,0,1,1,1,1,3,3,1,1,2,4,0,9,8,1,8.5,0.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
1,0,17,1,1,1,2,2,2,2,0,1,1,1,0,1,1,1,1,4,4,4,2,3,5,6,12,12,1,12.0,0.08,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False
1,0,16,1,0,1,4,2,1,2,0,0,1,0,0,1,1,1,0,4,2,3,1,1,5,2,15,16,1,15.5,0.02666666666666667,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False
0,0,19,1,0,1,1,1,1,3,1,0,0,0,1,1,0,0,1,5,3,1,1,1,3,6,7,9,0,8.0,0.08,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
0,1,18,0,1,1,1,2,3,1,0,0,1,1,1,1,0,1,1,4,3,3,2,3,3,3,14,12,1,13.0,0.04,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
1,1,17,0,0,1,3,4,3,2,0,0,0,0,0,1,1,0,0,5,4,5,2,4,5,0,10,0,1,5.0,0.0,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
1,0,17,0,1,1,4,4,1,1,0,0,1,0,0,1,1,0,0,5,2,1,1,2,3,6,12,11,0,11.5,0.08,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False
1,0,15,1,0,1,4,4,1,2,1,1,1,0,1,0,1,1,0,4,4,4,1,1,3,2,7,7,1,7.0,0.02666666666666667,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False
1,0,16,1,1,1,2,2,2,2,1,0,1,0,1,0,1,1,1,3,3,3,1,2,3,25,7,10,1,8.5,0.3333333333333333,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,0,15,1,1,1,3,2,1,2,0,0,1,0,0,1,1,1,0,4,4,4,1,1,5,4,12,11,0,11.5,0.05333333333333334,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False
0,0,16,1,0,1,3,1,1,1,0,0,0,0,1,1,1,1,0,3,1,3,1,3,1,0,8,6,0,7.0,0.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
0,0,18,1,0,1,3,3,1,2,0,0,0,0,0,1,1,1,1,4,1,3,1,2,1,1,16,16,0,16.0,0.013333333333333334,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,0,17,1,0,1,4,3,1,3,0,0,1,0,0,1,1,1,0,4,2,2,1,2,3,0,17,18,0,17.5,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
1,0,18,1,0,1,2,1,2,2,0,0,1,1,1,1,1,1,0,5,3,3,1,2,1,0,8,8,1,8.0,0.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False
0,0,17,0,0,1,2,2,2,2,0,1,0,1,0,1,1,0,0,5,1,3,1,1,5,0,11,9,0,10.0,0.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False
1,1,16,1,0,1,2,2,1,2,0,0,0,0,0,1,0,1,0,4,3,5,2,4,4,0,9,10,0,9.5,0.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
0,1,17,1,0,1,3,3,2,2,1,0,1,0,0,1,1,1,0,4,5,4,2,3,3,4,8,9,0,8.5,0.05333333333333334,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
1,1,15,1,0,1,4,3,1,2,0,0,1,1,1,1,1,1,0,4,3,3,2,3,5,6,9,9,1,9.0,0.08,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
1,0,16,1,0,1,2,3,1,2,0,0,0,0,0,1,1,1,0,4,3,3,1,1,2,6,12,12,0,12.0,0.08,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False
0,1,15,1,0,1,2,2,3,1,0,0,0,0,0,1,1,0,0,4,3,3,1,2,4,1,13,12,0,12.5,0.013333333333333334,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
